"","X_sim","Vol_true","VaR_1%_true","VaR_5%_true"
"t=177",3.28211198703842,1.42208920693794,3.70662371029833,2.21966759499302
"t=178",-0.295470397417678,1.9908256840035,5.18901461834967,3.10737978778235
"t=179",0.175183065576287,1.62679645028514,4.24018568247187,2.5391848463028
"t=180",-0.551046576295007,1.43691492356265,3.74526640057066,2.24280831120399
"t=181",-2.70257551702638,1.4277417236655,3.72135678922405,2.22849032436127
"t=182",0.393620037290735,2.63213196277455,6.86055607078381,4.10836253802678
"t=183",-1.14607222379321,1.9499320025414,5.0824267274007,3.04355089495442
"t=184",1.98946968467741,1.85481293000649,4.83450233008483,2.89508431357438
"t=185",0.334538051150508,1.77981187977207,4.63901482498326,2.77801894244042
"t=186",0.762999925280663,1.51310121025813,3.94384318132909,2.36172365838177
"t=187",-0.753956832640772,1.42556090230811,3.71567255780467,2.22508638987259
"t=188",-1.17139160524915,1.48687766420637,3.8754924638851,2.32079264286395
"t=189",-0.371041057024827,1.68666323856307,4.39622628513434,2.63262790831926
"t=190",-0.378063569971533,1.49475856857443,3.89603375401426,2.33309355054237
"t=191",0.784267509258546,1.41201052240711,3.68035398624141,2.20393628267865
"t=192",0.319363487393036,1.38582992873263,3.61211522260401,2.16307230936852
"t=193",0.037573915681602,1.33738866600716,3.48585483605509,2.08746277614958
"t=194",0.00530107335651005,1.30985714389535,3.41409492666098,2.04449020651452
"t=195",0.211506009551431,1.29857457053541,3.38468731022938,2.02687980461215
"t=196",0.483969076915989,1.2974842290031,3.38184537474722,2.02517794529493
"t=197",-1.98851105459573,1.31157590069614,3.41857480364686,2.04717292765168
"t=198",-3.60450778736269,2.11092773142269,5.50205622955624,3.29484103947324
"t=199",-0.0583784881876996,3.446322652818,8.98271444291391,5.37919187982722
"t=200",0.498757493125652,2.39859157933333,6.25184156936423,3.74384108696893
"t=201",-0.453398282692773,1.83058690948267,4.77135809015833,2.85727113529413
"t=202",-1.00197363888954,1.5761720639549,4.10823506377968,2.46016778513293
"t=203",-0.403950315664468,1.64210023177558,4.28007443140053,2.56307174994392
"t=204",-2.14862927537611,1.48081746638361,3.8596967790368,2.31133358455677
"t=205",0.18686232406523,2.26025520275941,5.89127284350369,3.52791878702332
"t=206",0.35512376403882,1.74656375156231,4.5523547900543,2.72612360955882
"t=207",-2.57933196290161,1.4984714054214,3.90571112799494,2.33888873103773
"t=208",0.020624465204464,2.56031911751999,6.67337850581396,3.99627347586519
"t=209",2.63457457340126,1.90320221393533,4.96062723579394,2.97061271570116
"t=210",-0.515408741248989,1.95884356277213,5.10565438448847,3.05746050158703
"t=211",-2.0759310981596,1.6494785723842,4.29930580739942,2.57458823109987
"t=212",0.254278877874687,2.25941469662303,5.88908209487937,3.52660688322346
"t=213",-0.438360381812781,1.74783107252191,4.55565801596622,2.72810170717236
"t=214",-0.271044325696728,1.53508216726968,4.00113574499988,2.39603262982141
"t=215",1.09503320102573,1.41209646364985,3.68057798895972,2.20407042404662
"t=216",0.331289477078349,1.42738436005538,3.72042533399324,2.22793253345677
"t=217",1.63068822373715,1.3553305825727,3.53261978794811,2.11546741228514
"t=218",1.827588139288,1.50552223890242,3.924088868597,2.3498940227727
"t=219",0.729393451317786,1.60457301675715,4.18226111259453,2.50449740545106
"t=220",-1.20760083016891,1.46159665701831,3.80959843965208,2.28133278890377
"t=221",-1.05588049183008,1.69567560300904,4.41971668473679,2.64669485518687
"t=222",0.95972197263794,1.71188341582456,4.46196175837983,2.67199281590326
"t=223",-1.04293961339481,1.53506715967181,4.00109662824277,2.39600920521591
"t=224",3.29028505508455,1.64437787625376,4.28601102875693,2.56662681077728
"t=225",2.33076114040289,2.06077329871766,5.37133052786746,3.21655750530571
"t=226",-0.499641361165429,1.94556010809368,5.07103154379353,3.0367270245622
"t=227",2.10649437847956,1.63976543948617,4.27398888035611,2.55942748996321
"t=228",0.920103087504533,1.72133552566794,4.48659833834041,2.68674613926813
"t=229",-2.47832496040678,1.53444333068956,3.99947064072702,2.39503550189972
"t=230",2.08924437625703,2.49825394237691,6.51160788787606,3.89939906224151
"t=231",-2.87074307100976,2.09033430746975,5.44838022025401,3.26269779867281
"t=232",-0.711557495097185,2.91832401433072,7.60650522701231,4.55506533253827
"t=233",-3.07282053328779,2.18198667943414,5.68726878882687,3.40575338130511
"t=234",-3.30413662727453,3.08447476380465,8.039571102542,4.81440168970336
"t=235",1.45654807763209,3.52813222875888,9.19594812223057,5.50688433666478
"t=236",-0.176361230803909,2.53049269311997,6.59563701721033,3.94971890854815
"t=237",-1.40710087959339,1.89291563641513,4.9338156462339,2.95455691366457
"t=238",0.32793527762959,1.95427860408405,5.09375598597224,3.05033528692189
"t=239",-0.663786744765241,1.59661838089604,4.16152764401483,2.49208141398953
"t=240",0.247053180902599,1.5258129280663,3.97697581070037,2.38156474005079
"t=241",-0.75194186838867,1.39407642954772,3.63360942655344,2.17594385817295
"t=242",1.18971323786454,1.47416798159955,3.84236513919199,2.30095473783846
"t=243",0.261695504333554,1.46708964036263,3.82391570062628,2.28990651062933
"t=244",-0.592113674005502,1.36917409869652,3.56870240839703,2.13707506108164
"t=245",0.271967826590363,1.41254171870341,3.68173853003588,2.20476540028935
"t=246",-0.392182364469701,1.34644084258132,3.50944900451928,2.10159186376785
"t=247",-0.61628900903715,1.35381907281925,3.52868009284097,2.11310817265173
"t=248",0.451218148081899,1.41385958731186,3.68517350655305,2.20682239518839
"t=249",2.97635300981123,1.35658362679385,3.53588580206137,2.11742322605492
"t=250",4.49526141791976,1.87292901691349,4.88172125062772,2.92336080344531
"t=251",-0.703219548591488,2.53862566835802,6.616835320879,3.96241326098308
"t=252",-4.29313051440949,1.98091153943919,5.16317376172118,3.09190529763495
"t=253",1.02029921383133,3.93335517598666,10.2521469716583,6.1393764759208
"t=254",2.43288111811197,2.71969028996564,7.08877366080361,4.24502793186402
"t=255",1.43025470351267,2.26770108618982,5.91068026740693,3.53954069237633
"t=256",-1.17953255083272,1.861749980504,4.85258349948556,2.90591200716703
"t=257",0.103729704353147,1.83312659761797,4.77797769476058,2.86123520690638
"t=258",0.0464140178017864,1.53176147603692,3.99248048427652,2.39084952971323
"t=259",-0.272434441024198,1.39246118078675,3.62939933950247,2.17342269753471
"t=260",0.795503181734902,1.35186301941377,3.52358171089984,2.11005506716649
"t=261",-0.463869410640562,1.36293011990105,3.55242770513863,2.12732914828762
"t=262",-1.01423333988861,1.37610093589933,3.58675695721721,2.14788681325573
"t=263",0.935101765929042,1.57401715420523,4.10261837002184,2.4568042947709
"t=264",-0.314706845865839,1.47169802039061,3.8359272752831,2.29709949948237
"t=265",1.97740819898056,1.39128943950317,3.62634523853408,2.1715937854354
"t=266",-1.53348694567283,1.59884431977236,4.16732947260363,2.49555577014672
"t=267",-0.44774820621885,1.91536649556465,4.99233299270851,2.98959933174272
"t=268",0.790014188050767,1.61486421851906,4.20908475507215,2.52056042523422
"t=269",-1.18091366595069,1.47239229187251,3.83773686860792,2.29818315295711
"t=270",-0.725972640095872,1.68622821259953,4.39509240580864,2.6319488981492
"t=271",1.77549730998556,1.58312085006296,4.12634682162179,2.47101379625049
"t=272",-1.27618085898805,1.62264807950302,4.22937310515598,2.53270986277001
"t=273",-0.905860407638281,1.78696419252294,4.65765706760525,2.78918262806923
"t=274",0.392914571152217,1.68869907468213,4.40153261781192,2.63580554263373
"t=275",-1.33268976740846,1.47362077821184,3.84093887349686,2.30010063556298
"t=276",0.139376018710696,1.76404838099745,4.59792783970116,2.75341448918739
"t=277",-0.808156903929829,1.49954386768718,3.90850646182022,2.3405626835061
"t=278",0.00887019363519443,1.53513355490846,4.00126968500829,2.39611283820499
"t=279",0.735415338045617,1.39379688212787,3.6328807963877,2.17550752665023
"t=280",0.365709423755585,1.3730386168416,3.57877513415542,2.14310699329451
"t=281",-0.67031894395746,1.33448218191928,3.47827919116506,2.08292619116339
"t=282",0.918145489711765,1.42368055341913,3.7107714969278,2.22215144776362
"t=283",0.931956945646596,1.40689187762569,3.667012425094,2.19594684720851
"t=284",-1.47589680607312,1.40194388327045,3.65411565806556,2.18822377141486
"t=285",-0.909335077070161,1.81960672351461,4.74273863544751,2.84013271467931
"t=286",0.60577303170801,1.70388105482072,4.44110389595426,2.65950233266423
"t=287",-0.228522383321781,1.49488342447822,3.89635918637889,2.33328843184962
"t=288",-1.73363106259152,1.389397825278,3.62141481496885,2.16864125982916
"t=289",0.0908446620331836,1.96875701638939,5.13149344018862,3.07293391326988
"t=290",-0.56257092401839,1.59751439003126,4.16386305918364,2.49347994963173
"t=291",-3.45228846806167,1.49745154236403,3.90305289209015,2.33729687803109
"t=292",3.3356384000821,3.19996115841888,8.34058218286352,4.99465860082902
"t=293",1.66759236359261,2.70577110513366,7.05249381262353,4.22330217558267
"t=294",-0.572359649648892,2.11769964054702,5.51970696398399,3.30541097219348
"t=295",-1.88717866691473,1.73872873243975,4.53193309814591,2.71389432185475
"t=296",0.048356454940328,2.16847443300705,5.65204961077411,3.3846627947347
"t=297",2.10157993518471,1.69746287617402,4.42437514712985,2.64948452007452
"t=298",-0.597522006487925,1.74237760866862,4.54144376110566,2.71958966943482
"t=299",1.25450449611169,1.56980083967428,4.09162869979985,2.45022326125416
"t=300",-0.583786012714687,1.51672877491321,3.95329829644812,2.36738574179701
"t=301",-0.609021779888784,1.46926877960052,3.82959554766246,2.29330781958219
"t=302",2.06439933211038,1.4570983386679,3.79787373674824,2.27431158979357
"t=303",1.11608788292549,1.64365542249678,4.28412797935877,2.56549916900527
"t=304",-0.655616338673758,1.52635896552673,3.97839903744851,2.38241702248895
"t=305",2.25108984088178,1.49425286519141,3.89471565656948,2.33230422353918
"t=306",0.0605114994624404,1.70487470049776,4.44369379721234,2.66105326427912
"t=307",-0.561552967035877,1.47084038089535,3.83369186918302,2.29576085308344
"t=308",-2.07695949458683,1.44432952776702,3.76459229631074,2.25438139438459
"t=309",2.2808092487835,2.20319486959732,5.74254716385976,3.43885617979622
"t=310",-1.48217703848033,1.99550625637587,5.20121435972212,3.11468545803868
"t=311",-1.1858253546329,2.03239076682436,5.29735249248068,3.17225663725885
"t=312",1.79996912591353,1.90697984567544,4.9704734953031,2.97650903128983
"t=313",-1.16339950189342,1.76142176197903,4.59108165291901,2.74931473152724
"t=314",-2.55937318144519,1.78563476952411,4.6541919749905,2.78710759850277
"t=315",-4.812775330409,2.61928814172553,6.82707911912785,4.0883152630462
"t=316",2.01345709368698,4.46746377875065,11.6442815868574,6.97303975947455
"t=317",1.7104257512907,3.12955187517371,8.15706295113853,4.88476028809062
"t=318",1.39752715484282,2.34579394361418,6.11422645531265,3.66143191001556
"t=319",-0.469317895082716,1.89518234480575,4.93972373907646,2.9580949049083
"t=320",1.0820327060165,1.60961732988831,4.19540893100348,2.51237082038285
"t=321",1.43426383045958,1.50681987471913,3.92747110907961,2.35191943732364
"t=322",-0.71299959841595,1.52303151674952,3.96972616343172,2.37722337486914
"t=323",1.27249830382257,1.51119419650284,3.93887261944959,2.35874709642265
"t=324",1.30607051574697,1.49577188984945,3.89867493900168,2.33467519280961
"t=325",0.0303062814021335,1.4953586382558,3.89759781377782,2.33403016915952
"t=326",1.25128643443129,1.37645293306418,3.58767442500392,2.14843622794543
"t=327",-0.262041648915938,1.43909437458936,3.75094706027302,2.24621010681234
"t=328",0.702147727667776,1.36984054751876,3.57043948297307,2.13811528756479
"t=329",-0.630539208033561,1.3598483505687,3.54439518564461,2.12251896936995
"t=330",-0.975272186825815,1.4205565105356,3.70262879296269,2.21727528618381
"t=331",-0.17481694781933,1.57257794933264,4.09886713495255,2.45455791219331
"t=332",-2.66440479704546,1.41795389147966,3.69584516120839,2.21321298885928
"t=333",-0.107613383977645,2.60260914105597,6.78360591150891,4.0622818488817
"t=334",-4.93233615327702,1.92809133205122,5.0254998154371,3.00946088969774
"t=335",13.4705646122424,4.41775649217325,11.5147213552605,6.89545415323227
"t=336",13.219148460013,6.7154933671455,17.5036888119065,10.4818761992713
"t=337",12.0757862513597,7.347674303291,19.151445391229,11.4686156606839
"t=338",-3.39881571081244,7.19445965897388,18.7520970025203,11.2294706201267
"t=339",3.55492107352767,5.45806409627872,14.2262452263148,8.51921802570395
"t=340",-4.76744755886414,3.92984455665068,10.2429966702531,6.13389692657859
"t=341",1.7169611820452,4.80494127480644,12.5239043858138,7.49979142763985
"t=342",0.836461401776826,3.29007224873033,8.57545345695781,5.13530847436579
"t=343",-1.50005446564282,2.33875259402928,6.09587343414029,3.65044142121753
"t=344",5.36382939046719,2.1824343880992,5.68843572515205,3.40645218726678
"t=345",-3.31942032235744,2.9426758383062,7.66997736905246,4.59307487110563
"t=346",2.48457720294282,3.48951605946672,9.09529648378138,5.44661029815693
"t=347",0.52314013965294,2.66557943179097,6.94773568026322,4.16056901195829
"t=348",-1.196334210404,1.97404675831604,5.14528095981188,3.08119040567779
"t=349",0.337303387006521,1.88695392675478,4.91827666719295,2.9452515805819
"t=350",-1.12148473485269,1.56428666287715,4.077256198863,2.4416164597329
"t=351",-0.494201936330291,1.69091889599042,4.40731850118252,2.63927035018634
"t=352",1.05288221229772,1.52139658631069,3.96546477680441,2.37467149408877
"t=353",-0.602228660900152,1.46545938863201,3.8196665088815,2.28736193260956
"t=354",-0.535122823994475,1.45358317268005,3.78871158466057,2.26882494381089
"t=355",-0.263713083140934,1.43024862233505,3.72789092927837,2.23240321654383
"t=356",-0.618928938636702,1.36635488136513,3.56135422112859,2.13267468639122
"t=357",0.377690183842781,1.4194792659597,3.6998209942203,2.21559386924784
"t=358",0.705078193642101,1.35443660966102,3.5302896801218,2.11407205488198
"t=359",0.55076940570331,1.35396693595742,3.52906549272388,2.11333896479522
"t=360",1.33291766084,1.33938790987456,3.49106579236178,2.09058329545688
"t=361",-0.16885737564449,1.43976313585363,3.75269016214497,2.24725394267007
"t=362",-0.428879735667663,1.35982576981829,3.54433632974132,2.12248372421114
"t=363",-0.217420141432629,1.3668968245889,3.56276677639803,2.13352057834108
"t=364",0.104084398696432,1.33433610239658,3.4778984402109,2.08269818297568
"t=365",1.30149141168306,1.30933106816953,3.41272372944688,2.043669081345
"t=366",-2.24016935828098,1.42285456648476,3.70861859207459,2.22086220625672
"t=367",1.62694627904761,2.3070884626718,6.01334202930083,3.60101846944004
"t=368",2.45104968599402,1.91270847460315,4.98540495790568,2.98545056036728
"t=369",-3.63556569089789,1.9143955694082,4.98980230905315,2.98808386188606
"t=370",-4.90067267629264,3.4231711443414,8.92237087949334,5.34305585341621
"t=371",5.26211111638652,4.74329581087808,12.3632277298668,7.40357212016424
