"","X_sim","Vol_true","VaR_1%_true","VaR_5%_true"
"t=85",-4.6892391287497,1.60204796764623,3.72692088364526,2.63513441013314
"t=86",6.29737763366481,2.53464313022075,5.89646165744125,4.16911694577123
"t=87",-3.06244927774861,4.03221084003269,9.38032511539448,6.63239662486081
"t=88",-1.43995881445559,3.75080079563537,8.72566745687704,6.16951829267331
"t=89",5.139655549449,2.84232996229245,6.61224826510163,4.67521674746958
"t=90",-1.91677306895817,3.08459846320628,7.17584907714957,5.07371296989379
"t=91",4.74731145934914,2.71619446472526,6.31881321849511,4.46774231680886
"t=92",0.187226721972657,2.90834629411547,6.76582521829009,4.78380395030671
"t=93",-1.22321656681164,2.09532862236027,4.87446328604475,3.44650888414453
"t=94",1.31138983576523,1.95026714908461,4.53699983608467,3.20790399369612
"t=95",1.75527513323246,1.58241552419761,3.68124899056634,2.60284191432076
"t=96",-0.79223233031496,1.66203018481148,3.8664603870279,2.73379637758999
"t=97",2.5616818957452,1.59507999163904,3.71071094747455,2.62367310952519
"t=98",-0.14533784603304,1.82487120062996,4.24528523798385,3.00164601307547
"t=99",0.559828125718369,1.53194259755322,3.56383140497054,2.51982133786688
"t=100",-0.128466957766686,1.40478180764502,3.26801117170624,2.31066045138036
"t=101",0.289181460641297,1.33890459805161,3.11475786522086,2.20230208424719
"t=102",-0.40633883247445,1.31673512617733,3.06318396145752,2.16583654802718
"t=103",1.09767940042511,1.31397823663827,3.05677047733938,2.16130186826976
"t=104",-0.215031882644038,1.38981852619942,3.2332013737266,2.28604804362347
"t=105",1.86763813526408,1.3348730113451,3.10537899205717,2.19567071423063
"t=106",-0.473627186469686,2.21921918615296,5.16267583573759,3.650290727344
"t=107",0.157144275079181,1.95961139762441,4.55873780880975,3.22327391479796
"t=108",1.56781026956042,1.80340261494065,4.19534183930687,2.9663333320389
"t=109",-0.795928326689274,2.12493141597134,4.94332968202751,3.49520114658358
"t=110",-0.185955282554298,2.00504462936351,4.66443131087681,3.29800493080814
"t=111",0.849432232039028,1.82573257185999,4.24728908711362,3.00306284266735
"t=112",-0.637256758640695,1.93022249055415,4.49036898732646,3.1749334644113
"t=113",-1.24298956706451,1.908122296676,4.43895624828214,3.13858188035449
"t=114",1.5654599156013,2.05819996564539,4.78808911443009,3.38543767848322
"t=115",0.65505751678721,2.18018717078289,5.0718737897619,3.58608877529531
"t=116",-0.776613233234894,1.98855447030108,4.62606946439933,3.2708810328653
"t=117",3.48845124707554,1.96035866639559,4.56047621592693,3.22450306254654
"t=118",-4.31441786704377,2.75840867648082,6.41701816026696,4.53717851612388
"t=119",-0.155966414392282,2.99640911436391,6.97068997295708,4.92865439959193
"t=120",-1.01739134893169,2.12231501422316,4.93724302138301,3.49089754867853
"t=121",4.25748140927496,2.05726283470313,4.78590902185486,3.38389623525391
"t=122",1.07311719958022,3.02361002890116,7.03396876266278,4.97339592252492
"t=123",-0.408142600357172,2.29753681322876,5.34486988098529,3.77911176029385
"t=124",-1.79707565147183,1.96929337815862,4.58126146364202,3.23919935559573
"t=125",-2.81297211752865,1.61848973298354,3.76517014948318,2.66217870748169
"t=126",-0.870990493685735,1.90535194468318,4.43251144581329,3.13402505683117
"t=127",-3.0379339068678,1.61365154270102,3.75391483580523,2.65422059264761
"t=128",-0.438195787468173,1.97163815265478,4.58671622480626,3.24305616643012
"t=129",1.45338497983492,1.61038688259454,3.74632010070706,2.6488507046307
"t=130",-1.7889227352848,1.56837621270375,3.64858866811961,2.57974930189018
"t=131",0.22492476663903,1.61986742926505,3.76837515029875,2.66444481620717
"t=132",-0.237117690933451,1.68727771933748,3.92519493529723,2.77532487632667
"t=133",0.169642686742833,1.47584545275466,3.43332993142864,2.42754974578334
"t=134",-0.908625997410225,1.37003782736088,3.18718458703651,2.25351168939525
"t=135",-1.32379643511486,1.52601517082193,3.55004214839567,2.51007158850943
"t=136",1.40554436459294,1.44737851822515,3.36710593880546,2.38072580527428
"t=137",1.54992232864859,1.49434695508628,3.47637086204438,2.45798200899756
"t=138",2.5003222938443,1.59493178955045,3.71036617786085,2.62342933878226
"t=139",2.79600662726127,1.80771825236855,4.2053815132624,2.97343192391479
"t=140",1.07339218312234,1.96740151568416,4.57686033339658,3.23608751874292
"t=141",-3.49753123345548,1.66694380388907,3.87789117432289,2.74187856175122
"t=142",-5.69209478345809,3.26716818796145,7.60056976819799,5.37401344382886
"t=143",-4.93580552765989,5.28674902979898,12.2988173660603,8.69592831644703
"t=144",-3.62799720611171,3.09725974726334,7.20530362839835,5.09453892889691
"t=145",0.479109683735463,2.73307151796618,6.35807511542221,4.49550259904444
"t=146",-0.660136189870562,2.00842754082317,4.67230113975906,3.30356932499222
"t=147",1.09387289208139,1.64337105747003,3.82305276580566,2.70310484430666
"t=148",0.60725451103211,1.52301639972069,3.54306596361956,2.50513904898715
"t=149",-1.8733326736474,1.55114197861383,3.60849584428379,2.55140150943964
"t=150",-2.27889743458541,2.10213683889409,4.89030156610421,3.45770740380325
"t=151",1.26651144925197,1.74346724612943,4.05591132149305,2.8677484232671
"t=152",-0.376699568039845,1.59269628791798,3.70516562339074,2.61975226581404
"t=153",2.74163876711249,1.42935408458904,3.32517483593531,2.35107825023418
"t=154",0.989927099913881,1.82223430587819,4.23915090348401,2.99730870717914
"t=155",-0.0101567468821477,1.58877508755536,3.69604354726345,2.61330246517557
"t=156",-1.06946781125339,1.41763999077201,3.29792377868774,2.33181028053279
"t=157",-1.75304984368645,1.42570457572242,3.31668480874215,2.34507534233833
"t=158",-0.875785065170099,2.21719360646982,5.15796363274801,3.6469589452555
"t=159",0.10979228287059,2.04986725847332,4.76870433881535,3.37173159486892
"t=160",0.927136482443395,1.82399480819544,4.243246444307,3.00020447580093
"t=161",-1.82946946278138,1.95036291816211,4.53722262827451,3.2080615198106
"t=162",0.726432693274621,2.04398786600767,4.75502682665223,3.36206085484752
"t=163",0.352898354208827,1.66634193673636,3.87649102195173,2.74088857838214
"t=164",0.906024917205927,1.46136430424832,3.39964174238725,2.40373037614026
"t=165",0.529492034314008,1.42070773982972,3.30506043018624,2.33685627869694
"t=166",0.924061000350872,1.36507749072543,3.1756451184501,2.24535266168953
"t=167",-2.3497797820492,1.38425155544358,3.22025066314391,2.2768911915846
"t=168",4.81174245174059,2.373075317892,5.52059872071684,3.90336154366367
"t=169",-0.7662839154211,2.80769793071331,6.53168211206377,4.61825212471793
"t=170",-0.728044562846944,2.13642242905655,4.97006177588887,3.51410218113414
"t=171",0.535422712425977,1.78794701766972,4.15938674345362,2.94091113681111
"t=172",-0.119603301493429,1.52841005996229,3.55561349365591,2.51401083059809
"t=173",0.59276290428508,1.39442762069864,3.2439237309161,2.29362932942747
"t=174",0.210784300769082,1.35942816209103,3.16250281479172,2.23606034299541
"t=175",-1.07616939186991,1.31629542727561,3.06216106885228,2.16511330769392
"t=176",-1.73768801962641,1.38732893458841,3.22740971757508,2.28195302983246
"t=177",-0.445723207792452,1.54070910940681,3.58422536118388,2.53424096668496
"t=178",-4.55671540324806,1.41040691274419,3.28109712299496,2.31991292590471
"t=179",-5.11088675490157,2.43894036766918,5.67382373923958,4.01169990967901
"t=180",0.707092929106528,2.93319019688532,6.82362077868161,4.82466853388533
"t=181",-1.89557708374114,2.13106498599178,4.95759849960486,3.50528997147787
"t=182",-1.1862885642832,1.88021745707484,4.37403988400053,3.09268250372702
"t=183",2.46917982755265,2.28640287558723,5.31896846882323,3.76079806258194
"t=184",0.897754741875324,2.07615631587701,4.82986183161695,3.41497324628851
"t=185",-0.262627441080483,1.69863555081552,3.95161720240987,2.79400684662761
"t=186",-1.57889047571451,1.48405738257106,3.4524337368988,2.44105716832612
"t=187",0.451340341298764,1.90420511498023,4.42984352097195,3.13213868983477
"t=188",0.723886203388921,1.57833471377382,3.67175560591258,2.59612957849428
"t=189",-0.748283935695496,1.44957181076784,3.3722083002493,2.3843334504681
"t=190",0.541480066637291,1.49413974169857,3.47588881162039,2.45764117330523
"t=191",1.26188303256297,1.39700449519761,3.24991843742846,2.2978679107933
"t=192",-0.681396809246353,1.44883345537539,3.37049062875179,2.38311896392285
"t=193",1.12513612325401,1.95807676507631,4.55516771964405,3.22074966888518
"t=194",3.12179813221699,2.04003543686035,4.74583210150805,3.35555968742927
"t=195",-2.43943283268691,2.6334173786352,6.12624492025021,4.33158612652515
"t=196",-4.12886461827585,2.50785084091719,5.83413347217923,4.12504755153593
"t=197",-1.93424777746002,2.94436518605393,6.84961769097643,4.84304975535046
"t=198",2.11075043349129,2.45154677095632,5.70315061872592,4.03243559784867
"t=199",-5.33778365545293,2.41572723373343,5.61982191445832,3.97351770213187
"t=200",-2.49718787645812,4.82479525719122,11.2241521892491,7.93608197808924
"t=201",-2.95773401785106,3.83100806743559,8.91225747311209,6.30144751460178
"t=202",3.07564859182692,2.22403160904443,5.17387120550013,3.65820645859144
"t=203",2.2845363198001,2.20690948869519,5.13403919722662,3.63004307683391
"t=204",-2.21410534500727,1.99799925821165,4.64804132667585,3.28641632651578
"t=205",-0.913900293553538,1.8913627124599,4.39996762517121,3.11101481747044
"t=206",-0.188433555021079,1.61181385815637,3.74963974227163,2.65119787055915
"t=207",-0.979280133313017,1.43048208876223,3.32779896604551,2.35293365198967
"t=208",-1.82368987196359,1.41785384239989,3.29842127196762,2.33216203515854
"t=209",-1.30967044128941,1.5713983445275,3.65561919806284,2.5847202663816
"t=210",-0.4873119848395,2.15668833044437,5.01720731249794,3.54743662253533
"t=211",0.129379161939524,1.40705379017507,3.27329659343487,2.31439753008527
"t=212",-0.272469340982943,1.33987609161715,3.1170178972117,2.20390004896203
"t=213",1.07221621689683,1.3164175191443,3.06244509701146,2.16531413094696
"t=214",2.12117855802678,1.38676297795958,3.22609310557481,2.28102211401884
"t=215",0.241981023874362,1.63374548746806,3.80066034149513,2.68727219057744
"t=216",-0.248514619820682,1.4419988523962,3.35459096464123,2.37187704242375
"t=217",0.735929120727448,1.81808992881126,4.22950964070513,2.99049181352914
"t=218",-1.50546946363208,1.36380323463853,3.17268075551136,2.24325669694333
"t=219",1.73465173557008,1.82496315559363,4.2454991572181,3.00179726553099
"t=220",4.21545210009134,2.23979688653089,5.21054672526443,3.68413803244495
"t=221",3.17135424581978,2.98500124353731,6.94415129691229,4.909890121887
"t=222",4.69218273421223,2.72802082241118,6.3463254405554,4.48719494414217
"t=223",-3.68974537546027,3.10172438547225,7.21568993000401,5.10188260524786
"t=224",-0.772029473019778,2.85967169994227,6.65259117961547,4.70374136754053
"t=225",-1.61228710300076,2.19966358402401,5.11718270229931,3.61812462425496
"t=226",1.61190245728374,1.74439753807789,4.05807550418957,2.86927861735263
"t=227",0.23898570818997,1.6543321959934,3.84855218710656,2.72113431276234
"t=228",-2.18121555543253,1.58358451713129,3.68396847479236,2.60476473658759
"t=229",0.19365828145302,2.30943432005367,5.37254762069381,3.79868141754649
"t=230",-1.52341348814214,1.77225716459316,4.12288668710493,2.91510362507178
"t=231",-0.65028108250218,1.97000259951049,4.58291135922616,3.24036592090866
"t=232",1.43864933383012,1.68771144963035,3.92620394284195,2.77603829917201
"t=233",-1.1554297478493,1.59790186057571,3.71727559627621,2.62831467088047
"t=234",-0.221307935480456,1.71925235901048,3.99957907032373,2.82791847836326
"t=235",0.58439743599784,1.48883024928965,3.46353708524267,2.44890783545914
"t=236",-3.13264286513106,1.87359025947524,4.35862271695386,3.0817817337188
"t=237",-1.08689796684666,2.94132555749404,6.84254645753825,4.83805001128913
"t=238",1.10244621339135,2.29945677221857,5.34933637349947,3.78226981180183
"t=239",2.25321336967933,1.83250596441183,4.26304635447661,3.014204081973
"t=240",1.71387450642314,1.71655264279887,3.99329859125433,2.82347784036085
"t=241",0.440237551366983,1.66315794648414,3.86908395299751,2.7356513804676
"t=242",-0.527676945382983,1.46464997945177,3.40728536591157,2.40913483091563
"t=243",-0.633682071878538,1.38339018959257,3.21824682652763,2.27547437084042
"t=244",-2.36633084320394,1.35860883270662,3.16059676962015,2.23471266608579
"t=245",2.19959152522403,1.69063050842667,3.93299468906697,2.78083972362042
"t=246",-1.74572852102184,1.76378376848657,4.10317462008648,2.90116612875327
"t=247",-4.25123221111044,1.68934510583613,3.93000439548319,2.77872542450728
"t=248",0.153270960612751,2.39919774449744,5.58136857231519,3.9463291118104
"t=249",1.54683700731704,1.81855940908018,4.23060181513065,2.99126403985227
"t=250",-0.721846595812142,1.67373960793868,3.8937005786261,2.75305666469028
"t=251",1.24321951659623,1.49156770267065,3.46990535409585,2.4534105455815
"t=252",3.27165894376082,2.08336042730324,4.8466211009177,3.4268229550969
"t=253",-3.47833997968953,2.68241014806197,6.24021914524954,4.41217206101116
"t=254",-1.8851231491093,2.77151919072758,6.44751777721251,4.55874339303387
"t=255",-0.293156864658409,1.92922359597122,4.48804521103707,3.17329042903362
"t=256",1.84957300668464,1.58301916057896,3.68265325877878,2.60383480781198
"t=257",-0.754853649199631,1.63907410647455,3.81305656299246,2.69603698887691
"t=258",1.88377146747019,2.02908528829919,4.72035824668237,3.3375482958528
"t=259",-0.640773722432787,1.67626994014424,3.89958701157312,2.75721869079598
"t=260",1.14528658294043,1.55285737891306,3.61248646212302,2.5542230918435
"t=261",-0.212185242118867,1.49227433373042,3.47154922375947,2.45457285024307
"t=262",-0.481811979847455,1.36107595720822,3.16633615945944,2.23877072477038
"t=263",-0.237459838299157,1.33695163012766,3.11021458244292,2.19908973787417
"t=264",0.421530256800018,1.31386958998274,3.05651772742326,2.16112316042436
"t=265",3.03564347687251,1.31378798566289,3.05632788738725,2.16098893326287
"t=266",-1.620407481942,1.87974514555686,4.37294112310479,3.09190562041363
"t=267",-2.5316767195384,1.7142114240678,3.98785210203665,2.81962687823957
"t=268",-2.85048347917328,1.85937777899285,4.32555954319879,3.05840428364935
"t=269",-1.46883024009456,2.00199038534477,4.65732607679701,3.29298114645632
"t=270",0.396907411221665,1.7420329090027,4.05257455436761,2.86538914864191
"t=271",0.299197102203133,1.49845872850603,3.48593627739794,2.46474527442023
"t=272",-1.71901805054846,1.38421645908713,3.22016901680968,2.27683346321539
"t=273",-0.511673005160632,1.53539138133095,3.57185447577989,2.52549408237225
"t=274",0.109152046834459,1.41256239875914,3.28611153330335,2.32345838489424
"t=275",1.33875921735274,1.34183301718988,3.12157038685749,2.20711890508801
"t=276",-0.126625759107732,1.44175642423321,3.35402699239966,2.37147828358059
"t=277",-2.72698861973568,1.37633531217726,3.20183472745089,2.26387013013614
"t=278",5.33905651170973,2.63879639402815,6.13875838127402,4.34043381950367
"t=279",4.25221888947006,3.08000056017859,7.16515275521605,5.06615009242231
"t=280",-1.1515520182019,3.0065913127865,6.99437730861053,4.94540262559766
"t=281",-2.17415361230728,2.30851380575537,5.37040618421293,3.79716730626426
"t=282",-2.54896330652617,2.38839102811234,5.55622839062737,3.92855364516894
"t=283",2.53483930246373,2.49823481867586,5.8117632592814,4.10923060247545
"t=284",2.14440761135186,2.51035871814899,5.83996766704579,4.12917264249661
"t=285",-4.06936459368087,2.41634246362423,5.62125315320684,3.97452966524917
"t=286",4.87650084694593,2.92839971054741,6.81247644097378,4.81678888505755
"t=287",-0.319599720305798,3.1475436910132,7.32228157403922,5.17724865615129
"t=288",0.586166384930673,2.1914483204664,5.09807114138737,3.60461171819586
"t=289",1.16224407694919,1.97629458756634,4.59754871226336,3.25071532028305
"t=290",1.00370807900464,2.05451838879983,4.77952448596229,3.37938202345589
"t=291",-0.391972868029461,2.0353741772946,4.73498839022692,3.34789259772639
"t=292",3.37506571318506,1.88314978316415,4.3808614945644,3.09750575093044
"t=293",-4.00437397859925,2.72309313748358,6.33486193120014,4.47908962371654
"t=294",2.76998189761459,2.91207894981133,6.77450867393268,4.78994362256621
"t=295",2.79987380915536,2.84203525934806,6.61156268353346,4.67473200426262
"t=296",-5.08618984392596,2.40805407655016,5.60197148155785,3.96089648170881
"t=297",10.4001490344951,4.62904080389824,10.768759232997,7.61409455559837
"t=298",5.92434791283827,5.58603862263803,12.995069074084,9.18821588873718
"t=299",0.0576580741448076,4.5278152166262,10.5332733032481,7.44759328123367
"t=300",2.40040555678152,3.0333330092602,7.05658779735037,4.98938880203326
"t=301",-1.73558424843747,2.43540544793616,5.66560028623377,4.00588548413517
"t=302",0.537767823302612,2.30420541823276,5.36038337605917,3.79008063942139
"t=303",-3.5213595338584,1.99924490058025,4.65093912415186,3.28846522588367
"t=304",-5.09091633301232,2.7675788432018,6.43835115812292,4.55226209811465
"t=305",-0.636538557054412,3.21423360787019,7.47742552033943,5.28694380777459
"t=306",-1.51144172464364,3.27052190355924,7.60837167734903,5.37952981509364
"t=307",-1.41955944767307,2.62252639063173,6.10090869346213,4.31367204540656
"t=308",-0.488260431567408,2.27192917707803,5.28529761106684,3.73699094709368
"t=309",-1.28321337375221,1.79764947878819,4.18195804324954,2.95687026517218
"t=310",1.19242997907015,1.85614198089439,4.31803195117162,3.05308186941103
"t=311",0.444065554543273,1.63171170011509,3.7959290446103,2.68392690807345
"t=312",0.140017699116942,1.37887095794673,3.20773352159604,2.26804089627673
"t=313",-3.58909351001153,1.35856314542922,3.16049048511951,2.23463751720186
"t=314",0.768355369158995,3.27954144425287,7.6293542666665,5.39436563931701
"t=315",0.00813848044217551,2.32813891950029,5.41606102585124,3.82944774578694
"t=316",-2.13814919554722,1.77991729537346,4.14070681606057,2.92770341896869
"t=317",1.31138314293431,1.66351659200365,3.86991828723936,2.73624129985116
"t=318",-0.458952846963036,1.87907237676758,4.37137602886213,3.09079901423048
"t=319",-1.33753489679184,1.59994112387526,3.72201963211772,2.63166896051503
"t=320",-3.52932501186032,2.09232597849668,4.86747809187617,3.44156997449505
"t=321",2.76618427643757,2.76637598114365,6.43555288253118,4.55028356609557
"t=322",-0.361430891378028,2.60524519800096,6.06070662772464,4.28524701302979
"t=323",-1.19476490291955,2.05078486298838,4.77083900612815,3.37324091998361
"t=324",1.35163114749875,1.88323239938146,4.3810536886259,3.09764164251512
"t=325",-0.200836982188256,1.66853440474261,3.88159146523697,2.7444948673342
"t=326",4.04563876333262,1.46350185148979,3.40461442086812,2.40724632847318
"t=327",-4.18566608969206,2.26498866849296,5.2691515736752,3.72557482637463
"t=328",0.176070524819171,2.9696157181523,6.90835921264186,4.8845831846549
"t=329",-1.06282845392545,2.67068757531047,6.21294836305079,4.39289014470365
"t=330",0.365536414960841,2.15493662916072,5.01313224594078,3.54455533032559
"t=331",2.50387765777754,1.69830036342571,3.9508374399382,2.79345551243379
"t=332",-0.327124775950014,1.84596053987843,4.29434637750948,3.03633488922834
"t=333",-0.100866161356657,1.56138898396381,3.63233394339501,2.56825633335495
"t=334",0.0821763441892286,1.40794034371212,3.27535902537102,2.31585578088618
"t=335",-1.84829768179277,1.33950326423258,3.11615057101823,2.2032868024863
"t=336",-3.8361149889883,2.02707933301099,4.71569169686224,3.3342487930215
"t=337",-7.31974393035986,3.59786950778465,8.36989608051119,5.9179687091777
"t=338",-5.80507539777964,6.60930570046859,15.3755442651711,10.8713404530468
"t=339",4.75993029098891,6.48555309889859,15.0876526636017,10.6677855375097
"t=340",3.09394603151452,4.72824987436874,10.9995540431716,7.77727895498826
"t=341",4.01843410534871,3.44340516915627,8.01055829472792,5.66389748155013
"t=342",-4.32043229327696,2.66942222922394,6.21000472787249,4.39080883560389
"t=343",2.07111196920266,2.75382516789067,6.40635532480261,4.52963931539521
"t=344",1.66695808683195,2.21163337375753,5.14502859719861,3.637813176312
"t=345",-2.89414489625262,1.87410744745816,4.3598258761184,3.08263243224832
"t=346",1.59294184391002,2.0199322825155,4.69906517113639,3.32249294109198
"t=347",-2.17295532865657,1.77187564856996,4.12199914811545,2.91447608705728
"t=348",-2.88927625911818,1.78890030400397,4.16160441909064,2.94247915329551
"t=349",-0.732285399734201,1.98737243096682,4.62331962970705,3.26893675117914
"t=350",-1.02186585692801,1.63924008402661,3.81344268451783,2.6963099976554
"t=351",0.721864934462599,1.51118668176466,3.51554592440204,2.48568089450135
"t=352",3.60275996872904,1.42045481152287,3.30447203095732,2.33644024865407
"t=353",-0.914356773325114,2.09834521161002,4.88148092203275,3.45147073191299
"t=354",2.41834341108512,1.71126582172957,3.98099960629934,2.81478179354998
"t=355",-1.1719545414259,1.82785372933276,4.25222363729088,3.00655183622976
"t=356",-1.59687225644508,1.61589454846782,3.7591328475023,2.65791000881841
"t=357",3.27240079595782,1.59826351938221,3.71811694047184,2.62890954668005
"t=358",-1.21505981867182,2.19009900762393,5.09493217032488,3.60239229607303
"t=359",-0.00473610092078581,1.9879820721887,4.62473786726749,3.26993952175409
"t=360",-0.636261750927569,1.60650079028733,3.73727969812987,2.64245865160452
"t=361",-0.779023750533168,1.8880398166203,4.3922374134991,3.10554914019669
"t=362",0.319919686373952,1.93072769345313,4.49154426501646,3.17576444923203
"t=363",-2.30166381893261,1.83145806198527,4.26060856889438,3.01248043586598
"t=364",-0.0926729082767635,2.35551277220797,5.47974212990206,3.8744737266968
"t=365",-1.94187123382957,1.92142670018911,4.46990691911024,3.16046567672745
"t=366",0.662638040854389,2.25785698131987,5.25256078838176,3.7138442448617
"t=367",-2.43510605396359,2.01307932157549,4.68312280002271,3.31122082343445
"t=368",-0.111343673021485,2.41767340312567,5.6243493814865,3.97671886591537
"t=369",1.50670966284578,1.94481069661896,4.52430622949141,3.19892892806772
"t=370",0.832466731957915,2.13887084954921,4.97575765369672,3.51812947446179
"t=371",-1.35146441613756,2.01766763169365,4.69379680551153,3.31876792197388
