"","X_sim","Vol_true","VaR_1%_true","VaR_5%_true"
"t=66",1.50710922101044,1.45746607395445,3.39057310263059,2.3973183579027
"t=67",-1.01475659616193,1.51787963406267,3.53111605975158,2.49668982136375
"t=68",1.85768350957547,1.62554455430136,3.78158211805763,2.6737828559138
"t=69",1.85368412493273,1.65745456756957,3.85581590958476,2.7262701569741
"t=70",1.48254290284031,1.66915883738739,3.88304411279263,2.74552196763475
"t=71",1.2625595518863,1.59813115279185,3.71780900973575,2.62869182301381
"t=72",0.430391483829441,1.52984332433795,3.55894776518916,2.51636834070477
"t=73",-1.39655181899158,1.40471192942864,3.26784861066613,2.3105455119427
"t=74",0.175950615661377,1.77610138507399,4.13182968124787,2.92142680507248
"t=75",-1.48284582173241,1.50599009819289,3.50345686325758,2.47713327516557
"t=76",-0.844146916984217,1.85644409613176,4.3187347763118,3.05357880475498
"t=77",0.0337311420722601,1.69627907050779,3.94613520945577,2.79013078144661
"t=78",0.269495871812657,1.46668763954913,3.4120256721471,2.41248648351728
"t=79",-0.539336213862091,1.36930444306126,3.18547848003023,2.25230537957007
"t=80",-2.68906582962803,1.39771826532498,3.25157891504683,2.29904195817612
"t=81",0.744710604804094,2.6159508911561,6.08561179423623,4.30285631124504
"t=82",-1.46629339876747,1.96168254387852,4.56355601549482,3.22668064722597
"t=83",1.02099718631593,2.01104221563631,4.67838378295192,3.30787008234191
"t=84",-1.0491254930402,1.68113157370908,3.91089686248106,2.76521536639802
"t=85",2.52387713007458,1.70321647401363,3.96227402335294,2.80154179476482
"t=86",-2.46123314646864,1.85320524942146,4.31120009215295,3.0482513759964
"t=87",3.22050255280896,2.5717923515491,5.98288366950074,4.23022197721159
"t=88",4.56586594307633,2.39164664997244,5.56380209962028,3.9339086665935
"t=89",0.015901140470949,2.73082695192475,6.35285347398357,4.49181061645026
"t=90",-0.012000234279144,1.99574971020845,4.64280809546104,3.28271614932371
"t=91",-1.62681915363194,1.61037497690903,3.7462924039409,2.64883112152072
"t=92",0.90316599107388,1.97228330052722,4.58821706318775,3.24411734024802
"t=93",1.1863568248041,1.64897008114214,3.83607804262196,2.71231441870111
"t=94",0.123676414669382,1.53919765935133,3.58070920256061,2.53175485257925
"t=95",1.36471872186307,1.39667854029843,3.24916015294171,2.29733176269515
"t=96",-1.68916855947884,1.46723406991958,3.4132968592777,2.41338528149399
"t=97",0.784356202323687,1.96428450638022,4.56960908542898,3.23096049468408
"t=98",-0.503646746081406,1.63291407588608,3.79872618892894,2.68590464022132
"t=99",-0.953160135130219,1.49804051449806,3.48496336612962,2.46405737359239
"t=100",-1.93656457484671,1.59173180010706,3.70292188922227,2.6181658245401
"t=101",3.37594487842118,2.15375061141597,5.01037315608171,3.54260450473651
"t=102",-4.10410359573626,2.26602238358263,5.27155635457641,3.72727513638911
"t=103",4.10176559384724,3.85285730391533,8.96308639794616,6.33738631047161
"t=104",3.49932778712973,3.20978191768651,7.46706934034475,5.27962142902991
"t=105",0.203047613091733,2.75138855416653,6.4006869136456,4.52563144247358
"t=106",-0.103221528083679,2.009054816832,4.67376040196864,3.30460110221045
"t=107",-2.12724900230504,1.6192525379064,3.76694469909378,2.66343340992571
"t=108",0.901062522860211,2.28394906577883,5.31326005359214,3.75676190461873
"t=109",-1.57636693510573,1.80248497027005,4.1932070785783,2.96482394087421
"t=110",0.72195204812637,2.00973474047846,4.67534214089809,3.30571947708637
"t=111",-1.80643016914747,1.64919872750169,3.83660995359441,2.7126905084949
"t=112",-1.01373614367393,2.09097478376033,4.86433474287386,3.43934745693226
"t=113",-0.0501151296449118,1.86231922527322,4.33240237049975,3.06324253223212
"t=114",1.36322879907639,1.54565559782328,3.5957326139955,2.54237721609746
"t=115",-0.432417700322442,1.52554876767648,3.5489571324298,2.509304423604
"t=116",-0.980418423888492,1.43590012337565,3.34040319934991,2.3618455258745
"t=117",-2.44113692784225,1.58037269840189,3.67649666711943,2.59948176490144
"t=118",-3.44087008710006,2.48403619069333,5.77873231125993,4.08587593774064
"t=119",-1.61094550282057,3.42868563564519,7.97631553923755,5.6396860034674
"t=120",0.0372924536900994,2.74207145500848,6.37901209982705,4.5103061781308
"t=121",2.42970522559964,2.00196415831287,4.65726506359712,3.29293800682778
"t=122",0.905861001703701,1.94520890732306,4.52523260611632,3.19958392638865
"t=123",1.09737355520708,1.63635323452277,3.80672686831189,2.69156155277855
"t=124",0.00172474671715918,1.52049548081762,3.53720142928878,2.50099250638619
"t=125",-1.36632207590645,1.38735835234628,3.22747815351356,2.28200141773819
"t=126",2.0032599837928,1.75404973980401,4.08052988315494,2.88515507636991
"t=127",0.721947884507922,1.74163323016521,4.05164476235372,2.86473173545646
"t=128",0.79223757261602,1.52235221711514,3.54152084382716,2.50404656581945
"t=129",1.80297184557234,1.43267253183519,3.33289469863151,2.35653661022286
"t=130",-0.360795397540494,1.57199291619757,3.65700237860347,2.58569824974959
"t=131",-2.77900831544902,1.44207697944687,3.35477271533947,2.37200554998641
"t=132",-1.09387883252887,2.69032627352048,6.25863480688059,4.425192928683
"t=133",1.14353788425607,2.17548656933941,5.06093855558714,3.57835697396214
"t=134",3.54765135994049,1.77612851559121,4.13189279626892,2.92147143080213
"t=135",2.04852109671842,2.1860967581276,5.08562154571772,3.59580918147304
"t=136",-1.38771203701634,1.93672283796585,4.5054910567082,3.18562558442788
"t=137",2.76558621923548,1.9617286837928,4.56366335298631,3.22675654063132
"t=138",1.09105609612773,2.0171874475941,4.69267973025241,3.31797808941614
"t=139",2.02471112713894,1.69283748790957,3.93812889109506,2.78446988182747
"t=140",0.109717726729513,1.72225739477607,4.00656982888842,2.8328613223414
"t=141",0.319193561288885,1.47948498115259,3.44179674057968,2.43353623726907
"t=142",0.739346012337942,1.37692673359772,3.20321057941505,2.26484293180465
"t=143",-2.6154604170791,1.36663725877441,3.17927368153485,2.24791825182211
"t=144",-4.01710635599483,2.55646674027719,5.94723096629997,4.20501358992575
"t=145",5.82996997818338,3.86137401845758,8.98289923871533,6.35139505927613
"t=146",0.809519004652101,3.70968916669195,8.63002750628615,6.10189568069584
"t=147",1.742814444339,2.57600110426359,5.99267469243046,4.23714475937896
"t=148",-2.29812548503073,2.06441108143369,4.80253833043962,3.39565405481502
"t=149",2.57106869681123,2.53015488986779,5.88602044903798,4.16173444734804
"t=150",2.67087185754694,2.20969508200414,5.14051945629883,3.63462497009134
"t=151",-0.464122123154368,2.09280009510239,4.86858105203391,3.44234982691355
"t=152",0.207223963559597,1.70373455586988,3.96347926197782,2.80239396358513
"t=153",0.234373412086694,1.4729809669377,3.42666614093815,2.42283808589797
"t=154",0.952335287150763,1.37071344592622,3.18875631084965,2.25462298304289
"t=155",0.0975417553409278,1.39029875932034,3.23431856302649,2.28683795681419
"t=156",-1.38859294688089,1.33231945676481,3.09943853578805,2.19147049071761
"t=157",-1.00096510429113,1.74921791508056,4.06928937798181,2.87720743194875
"t=158",0.515333737433831,1.71033830682164,3.97884188396512,2.81325616728961
"t=159",-1.42406007120467,1.49104547942043,3.46869048114793,2.45255156477429
"t=160",4.08369793615314,1.81902435639539,4.23168344432892,2.99202881013002
"t=161",-2.76841093515832,2.37883534747829,5.53399855329932,3.91283594922003
"t=162",1.16812407242496,2.93741594233738,6.83345133263023,4.83161926661871
"t=163",-3.83840406951944,2.17353806891778,5.05640566577372,3.57515197597652
"t=164",-0.415469111950371,3.63360002689431,8.45301769768031,5.97674018312807
"t=165",3.96778868735209,2.53022723688366,5.88618875336452,4.16185344759948
"t=166",-1.53444434128775,2.59026820263906,6.02586492640498,4.26061204788793
"t=167",-1.46382731413858,2.3091035815221,5.37177820781403,3.79813740107326
"t=168",-4.85450395454485,2.15237938663517,5.00718321022806,3.54034904068245
"t=169",0.385850789532305,4.39879993417397,10.2331388751966,7.23538202595995
"t=170",0.36513010647758,2.96134302483048,6.88911405012005,4.87097581503985
"t=171",2.041425885728,2.12943302388596,4.95380198802947,3.50260563268907
"t=172",2.89524904832973,1.90978478648001,4.44282377790332,3.14131643273839
"t=173",1.61812159671249,2.03356941918368,4.73078989503242,3.34492403480187
"t=174",2.44610613854023,1.78264559949674,4.1470538005575,2.9321910799013
"t=175",-0.672235624718904,1.86220760968343,4.33214271380972,3.06305894092442
"t=176",-0.220775553581662,1.64421938536924,3.82502627161047,2.70450021952851
"t=177",-1.17427574617194,1.4544766228548,3.38361859942036,2.39240114841885
"t=178",-2.65912898294236,1.67673711958846,3.90067383347997,2.75798713259924
"t=179",-1.0043125943987,2.65974732086136,6.18749752537164,4.37489502749326
"t=180",-0.818356530207621,2.12973072838309,4.95449455225344,3.50309531301092
"t=181",2.30244460895924,1.81193167021858,4.21518338892025,2.98036237954726
"t=182",1.57159133680099,1.83670596081178,4.27281700717263,3.02111246128465
"t=183",-1.11922735522477,1.68623111718833,3.92276017461258,2.77360336898565
"t=184",1.96703313276208,1.73615064528055,4.03889036266305,2.85571368582386
"t=185",-2.1268497809615,1.72613194580252,4.01558338243167,2.83923439165008
"t=186",2.31988040068504,2.31479061499549,5.38500822604445,3.80749173870856
"t=187",3.31924448390323,2.05418384065424,4.77874621059503,3.37883174072523
"t=188",-1.86731274248742,2.21163859824936,5.14504075118407,3.63782176983633
"t=189",-0.71949606662379,2.32321715095375,5.40461128005648,3.82135215694215
"t=190",0.811657065370854,1.87651469088714,4.36542596175169,3.08659199533343
"t=191",-1.11244070518771,1.59382570954273,3.70779305098636,2.62160999906986
"t=192",-4.13235973386132,1.69775710357834,3.94957362854721,2.79256192950346
"t=193",-1.83249696072935,3.75585270639401,8.73741995873023,6.17782794640768
"t=194",-0.92854267215668,2.99886701916048,6.97640791455518,4.93269729321127
"t=195",0.84633688714591,2.28052963261925,5.30530526253093,3.75113743758408
"t=196",1.70924602799128,1.7954340387245,4.1768041589673,2.95322619054812
"t=197",1.65647539150543,1.69521023823154,3.9436487337622,2.78837270880041
"t=198",0.434289128638507,1.64264337129354,3.82135991461601,2.70190790705998
"t=199",-2.25503629096856,1.45500251118428,3.38484199861764,2.39326615774497
"t=200",-3.30842994552164,2.32517633622284,5.40916902654208,3.82457472993788
"t=201",3.32669160844636,3.29007204950124,7.65385211779841,5.41168694355378
"t=202",1.69022433462102,2.74648958634567,6.38929021027056,4.51757335748512
"t=203",-2.06414333878778,2.14211430120596,4.98330305056297,3.52346447768324
"t=204",-3.72520689946267,2.41204122641297,5.61124697916469,3.96745475962186
"t=205",-2.47482308012086,3.6112592903071,8.40104537261615,5.93999294152383
"t=206",1.62143444605725,3.24095695115825,7.53959331318488,5.33089979590623
"t=207",-2.60638059676048,2.39318422113229,5.5673790250192,3.93643774609249
"t=208",-4.40209079526992,2.83658001070467,6.59887187744955,4.66575891874562
"t=209",-0.967356342381558,4.2170317548854,9.81028285774036,6.93639997699278
"t=210",2.59880218151002,2.9611463209181,6.88865644839168,4.87065226589615
"t=211",3.85253146709168,2.42035319101964,5.63058350035651,3.98112672475223
"t=212",-0.624572658199195,2.51229846329968,5.84448018905327,4.13236323934308
"t=213",-0.839802526530162,1.94877426379716,4.53352686557003,3.20544841591645
"t=214",5.15657314214221,1.7357350751171,4.03792360189679,2.85503013373325
"t=215",2.00421351757982,2.74283791253679,6.38079514666859,4.51156688857615
"t=216",-1.25765477157429,2.19377261597222,5.103478261296,3.60843484408873
"t=217",2.68889741721626,2.00804436787645,4.67140974618907,3.30293906158106
"t=218",-0.213018309839492,2.01467881743135,4.68684378380654,3.31385175999426
"t=219",-1.0174541678191,1.62952019171026,3.79083083369179,2.68032219752528
"t=220",1.9671758544694,1.66936620027042,3.88352651099473,2.745863049225
"t=221",3.64888260819624,1.699608652815,3.95388097617758,2.79560745698085
"t=222",0.516487794645621,2.19507099811574,5.10649874983526,3.61057049266667
"t=223",-4.64295578856986,1.72646650796102,4.01636169039783,2.83978469742992
"t=224",-2.02903061486004,4.15718673618043,9.67106252570413,6.83796368092094
"t=225",3.1174466139985,3.28553744294862,7.64330304548509,5.4042281795189
"t=226",3.88114438695897,2.69473508787656,6.26889124278489,4.43244478296715
"t=227",1.2213659646107,2.63007513733313,6.11846970430259,4.32608862879728
"t=228",-1.04768902775755,2.01625024615225,4.69049947367062,3.31643653022533
"t=229",0.00456658974609811,1.84240674967883,4.28607902523384,3.03048942452909
"t=230",-0.0488516085805318,1.53550943443967,3.57212910837837,2.52568826245629
"t=231",0.894492854362229,1.3945559239643,3.24422220894541,2.29384036951934
"t=232",0.945617412557037,1.39209841007257,3.23850517672797,2.28979811888125
"t=233",0.481945197871104,1.39786038341347,3.25190953115984,2.29927572162942
"t=234",3.59618143037748,1.35205757841778,3.145356273133,2.2239368117077
"t=235",0.848023532120011,2.07791435198401,4.83395163517696,3.41786495835542
"t=236",0.92990011961162,1.6943789434121,3.94171485282631,2.7870053505016
"t=237",-0.328922093154865,1.52358486735793,3.54438841709891,2.50607409504206
"t=238",0.812913240795044,1.41571789547656,3.29345231638348,2.32864871511473
"t=239",1.18629280997607,1.39063598804325,3.23510307434909,2.28739264870218
"t=240",-1.27997086042212,1.43352903936285,3.33488723309759,2.35794543973625
"t=241",-0.940033520006215,1.72302930478546,4.00836556009771,2.83413100132003
"t=242",-0.134918461824336,1.67514062310436,3.89695982727828,2.75536112956696
"t=243",0.623484552347324,1.46122569673837,3.39931929310114,2.40350238707479
"t=244",-1.32700600933286,1.38989884960257,3.23338823390476,2.28618016386447
"t=245",2.25821687806374,1.73360577670198,4.03297011305558,2.85152774951228
"t=246",0.693057366645241,1.79501094405582,4.17581989358431,2.95253026174781
"t=247",0.620607603113846,1.54430936615832,3.59260081082377,2.54016286206065
"t=248",2.08287638218212,1.42512712652951,3.31534146103987,2.344125522939
"t=249",0.876326367396756,1.63709185307316,3.80844515200633,2.6927764721801
"t=250",1.52534670853684,1.49185035261529,3.47056289619366,2.45387546336809
"t=251",-0.698104789752466,1.53479103010416,3.57045784997976,2.52450659247941
"t=252",-1.84354934669964,1.51108524268752,3.5153099418206,2.48551404206742
"t=253",2.04518459832709,2.0718164445406,4.81976578115989,3.40783479318032
"t=254",-1.36483844958154,1.88507966945549,4.38535108143539,3.10068013139634
"t=255",-1.26168886068792,1.93011889258073,4.49012798240125,3.17476306090898
"t=256",1.77788208677738,1.89853752204891,4.41665872820525,3.12281632904561
"t=257",0.941527306038419,1.75326861374629,4.07871271221121,2.88387023834076
"t=258",-0.452576143747628,1.5514106698042,3.60912091346328,2.55184346711865
"t=259",-2.18606648586681,1.45125037215346,3.37611321796018,2.3870944382513
"t=260",-2.55994084873869,2.27764609487762,5.29859715063597,3.74639444007131
"t=261",-0.190704174712606,2.76809983521786,6.43956316679188,4.55311905372188
"t=262",1.91940003272091,2.02247579384037,4.70498226329961,3.32667664491989
"t=263",-0.146676222421892,1.83656816693253,4.27249645067457,3.02088581052258
"t=264",0.445954267351907,1.53761269267418,3.57702201870078,2.52914781439174
"t=265",1.84633205724038,1.40906925265686,3.27798526029461,2.31771267085844
"t=266",-1.26836862933976,1.57352434891612,3.66056502385251,2.58821723241113
"t=267",0.800068166418674,1.76536762080254,4.10685921155452,2.90377133397974
"t=268",0.563290550637224,1.54098376007488,3.58486429418165,2.53469272683248
"t=269",0.650888258167548,1.41891212850312,3.30088321359399,2.33390276089378
"t=270",1.80986539035102,1.37479298670359,3.19824674186415,2.26133323048684
"t=271",1.14709257531193,1.55278615680133,3.61232077471482,2.5541059418947
"t=272",1.28263083135486,1.49252209858638,3.4721256110054,2.45498038716503
"t=273",0.262243392685382,1.4899923677039,3.46624057694506,2.45081935014778
"t=274",1.94371495689496,1.37905229115062,3.2081553657094,2.26833916285484
"t=275",0.156507771273557,1.58629116350768,3.69026507583586,2.60921677369668
"t=276",-0.0666046196001216,1.41824779170032,3.29933773508515,2.33281002409418
"t=277",0.113400334238853,1.34449843518376,3.12777107634098,2.21150312754259
"t=278",0.63773113530369,1.31363706709491,3.0559767982975,2.16074069430897
"t=279",-0.659995953478587,1.33101357536482,3.09640060136944,2.18932250696047
"t=280",0.130178713880755,1.41899792675953,3.3010828101854,2.33404388646704
"t=281",1.4761798336464,1.34492057236428,3.12875311427344,2.21219748141504
"t=282",-2.72743519985919,1.46947130582408,3.41850144826787,2.41706520708586
"t=283",1.74200263648243,2.65912961437719,6.18606052520542,4.37387899074239
"t=284",-3.05652355722891,2.10601584978021,4.89932549483251,3.46408780892827
"t=285",3.96086891416312,3.05184476717557,7.09965258602154,5.0198379341816
"t=286",-1.08802746764037,2.80413963707436,6.52340428322158,4.61239925252014
"t=287",-3.80428514685111,2.23023368303022,5.18829938713163,3.6684079624816
"t=288",-12.0257604172412,3.62220744123737,8.42651458025748,5.95800104728991
"t=289",-0.82627471837329,10.3673233878355,24.1180007227851,17.0527294762601
"t=290",4.4591920299155,6.66861819482423,15.5135257603194,10.9689008245112
"t=291",-2.80238540599495,4.77127510873862,11.0996457056781,7.84804916779199
"t=292",0.603747614960399,3.95011154778203,9.18933360140689,6.49735530623216
"t=293",1.94897845350592,2.70448788728706,6.29157964695946,4.44848671045045
"t=294",-0.547901227273186,2.16457970410864,5.03556539284508,3.56041677712864
"t=295",0.407881431950994,1.75621728341593,4.08557234362844,2.88872036834156
"t=296",-1.09333426507329,1.50565371554472,3.50267432019915,2.47657997494669
"t=297",1.90146901639841,1.65637046432306,3.853293908302,2.72448696581708
"t=298",-0.720105599487368,1.67944697150501,3.90697789172501,2.76244444235268
"t=299",-2.68521848839433,1.57835461925642,3.67180191298972,2.59616232009953
"t=300",-0.467260257254918,2.6540083181749,6.17414660867288,4.36545520810936
"t=301",-0.098851162809956,1.99257034123857,4.63541177721717,3.27748655274219
"t=302",-0.787050254254036,1.61089252049466,3.74749639036105,2.64968240496464
"t=303",0.613104805276175,1.57213344119995,3.65732928864402,2.58592939280944
"t=304",-1.48977135550905,1.43660047446262,3.34203245961218,2.36299750090005
"t=305",-2.16103197592858,1.8382386824015,4.27638265078436,3.02363356395059
"t=306",-2.92079191989217,2.3707994478827,5.51530425535912,3.89961807062441
"t=307",1.74258955852658,3.03644427189889,7.06382567657546,4.9945063736689
"t=308",-0.245053747309669,2.30115649194838,5.3532905128794,3.78506560196423
"t=309",1.34230579631807,1.77768512890327,4.13551402033814,2.92403183185424
"t=310",0.318477263222118,1.62000701763151,3.76869988139832,2.66467441863803
"t=311",-0.503220556167931,1.43876844846835,3.34707592133139,2.36656350080651
"t=312",-2.00540530246086,1.41608033283009,3.29429547175033,2.32924487151023
"t=313",0.844272405576052,2.1487830748142,4.99881693786895,3.53443363414007
"t=314",-2.95356820603233,1.72900742046025,4.02227273678855,2.84396412657006
"t=315",-3.40437347495123,2.88136812423928,6.7030646101531,4.73942880973734
"t=316",-3.65487653933568,3.52615144836675,8.20305492545402,5.80000299902624
"t=317",-0.378868956989421,3.91461152314991,9.10674819457557,6.43896296195915
"t=318",3.71274397322082,2.68889429533226,6.25530352746676,4.4228375341664
"t=319",-1.6445342160359,2.57855668441197,5.99861986087559,4.24134831465499
"t=320",4.24236550379243,2.35642245390958,5.48185836599464,3.87597001994305
"t=321",4.28149333909589,2.61163238723778,6.07556545182681,4.29575300441199
"t=322",0.402696478852954,2.71928051752154,6.32599245085691,4.47281842194378
"t=323",-1.66007040844304,1.99755538196191,4.64700871610593,3.28568621505648
"t=324",-0.855011687049722,2.12724578605618,4.94871371195413,3.49900794661174
"t=325",1.93832442160494,1.82258095655903,4.23995733355843,2.99787889680881
"t=326",1.13512676821838,1.75503300537702,4.08281730093033,2.88677240431393
"t=327",0.333470398308297,1.57789698522123,3.67073729702487,2.59540957909694
"t=328",-1.22843114933423,1.42061397279405,3.30484229544214,2.33670204564823
"t=329",-0.0650516619691273,1.69221387121643,3.93667814172677,2.78344412364794
"t=330",-0.87635313206719,1.46574121777426,3.40982396586319,2.41092975822827
"t=331",-0.984414088384698,1.54821035245594,3.60167586200389,2.54657941352096
"t=332",-1.23714250855052,1.62392484012281,3.77781409942181,2.67111866317259
"t=333",-1.06949196476614,1.76811138367214,4.1132421584731,2.90828442228731
"t=334",-2.54485404491433,1.74675593312802,4.06356195150059,2.87315783200463
"t=335",0.319080722044043,2.59881896116466,6.04575696532243,4.27467679406195
"t=336",-0.240600297385451,1.92922432562924,4.48804690847547,3.17329162921427
"t=337",-0.47325126636863,1.59037245688273,3.69975958400226,2.61592990390729
"t=338",-1.35765140854834,1.47257955758871,3.42573232315249,2.42217782627438
"t=339",0.98165767799582,1.77697731115638,4.13386739002746,2.92286757526605
"t=340",-0.752845577257375,1.56709594636048,3.64561032323373,2.57764345115199
"t=341",3.03279786727964,1.54241998375182,3.58820545007916,2.53705510455662
"t=342",-1.92804495245085,1.94709946927885,4.5296307109029,3.2026936240786
"t=343",-1.00871843134567,2.26243865648911,5.26321935867125,3.72138042988132
"t=344",-2.45221561362734,1.93899728761183,4.51078221780673,3.18936672117738
"t=345",0.0918884504132484,2.59099154447652,6.02754767115075,4.2618018393328
"t=346",0.504105186481111,1.92015196557028,4.46694144293976,3.15836892486627
"t=347",2.27608732339828,1.58921925364652,3.69707683210535,2.61403305338158
"t=348",-1.68200896965756,1.74538300530605,4.06036804378075,2.87089956669712
"t=349",1.26699560986106,2.04913461146173,4.76699994699749,3.37052649777462
"t=350",-0.884842162813562,1.73223457921772,4.02978023070318,2.84927233035703
"t=351",2.42844749336903,1.6578047569421,3.85663057188704,2.72684616723361
"t=352",0.0062074182401301,1.81074517546396,4.21242318937029,2.97841076934677
"t=353",1.69823392427296,1.52037065960727,3.53691105173144,2.50078719376562
"t=354",0.131450396327421,1.58158479676183,3.6793164295622,2.60147548928501
"t=355",0.604892952060742,1.415634143795,3.29325748083712,2.32851095585754
"t=356",-0.869813593355571,1.36922865450655,3.18530216948712,2.25218071849099
"t=357",-1.95273888155997,1.50980721430222,3.51233680320349,2.4834118724425
"t=358",0.0581328208633015,2.14033631175871,4.97916682859229,3.52053994529225
"t=359",2.66280094399901,1.68317904453016,3.91565999187283,2.76858315620414
"t=360",2.26769456280981,1.88449952291068,4.38400145875424,3.09972587524795
"t=361",0.81345149486916,1.85715457266746,4.32038759189018,3.05474743466159
"t=362",-2.42286835651771,1.58491321832233,3.68705949598338,2.60695025556081
"t=363",-5.9675555965405,2.47264710683824,5.75223734024638,4.06714256185394
"t=364",5.02662327779191,5.32670605012549,12.3917712953499,8.76165176625327
"t=365",6.70090829012791,4.17167918866555,9.70477701173253,6.86180164395451
"t=366",6.07142785914064,4.11601716271921,9.57528777600745,6.7702457586932
"t=367",-5.46877501547875,3.89218269911235,9.05457094745855,6.40207082939271
"t=368",-3.87103929380798,5.29101923869636,12.3087513574505,8.70295218503973
"t=369",2.16702149728564,4.76313084888981,11.0806993240932,7.83465305244085
"t=370",2.55528223790155,3.31875919997187,7.72058840930804,5.4588731070523
"t=371",1.16510553652985,2.59066758076489,6.02679401885893,4.26126896644672
